cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western Europe,1990,65-69 years,Both,880,4.8,"18,499",100.2,"4,687",25.4,"23,186",125.6
Tuberculosis,Western Europe,1990,70-74 years,Male,548,11.1,"9,211",186.7,"1,283",26,"10,494",212.7
Tuberculosis,Western Europe,1990,70-74 years,Female,286,4.1,"4,788",67.9,"1,043",14.8,"5,831",82.7
Tuberculosis,Western Europe,1990,70-74 years,Both,834,7,"13,999",116.8,"2,327",19.4,"16,325",136.2
Tuberculosis,Western Europe,1990,75-79 years,Male,785,17.3,"10,113",223.2,"1,258",27.8,"11,371",251
Tuberculosis,Western Europe,1990,75-79 years,Female,483,6.4,"6,173",82.4,"1,023",13.7,"7,196",96.1
Tuberculosis,Western Europe,1990,75-79 years,Both,"1,268",10.5,"16,286",135.5,"2,281",19,"18,568",154.5
Tuberculosis,Western Europe,1990,80+ years,Male,"1,138",28.1,"8,225",203.3,291,7.2,"8,516",210.5
Tuberculosis,Western Europe,1990,80+ years,Female,"1,071",11.8,"6,971",77,294,3.2,"7,264",80.2
Tuberculosis,Western Europe,1990,80+ years,Both,"2,209",16.9,"15,195",116,585,4.5,"15,780",120.5
Tuberculosis,Western Europe,1990,All ages,Male,"4,655",2.5,"97,220",52.4,"51,464",27.7,"148,684",80.2
Tuberculosis,Western Europe,1990,All ages,Female,"2,612",1.3,"41,618",21.3,"24,678",12.6,"66,296",33.9
Tuberculosis,Western Europe,1990,All ages,Both,"7,267",1.9,"138,838",36.4,"76,142",20,"214,980",56.4
Tuberculosis,Western Europe,2005,0-6 days,Male,0,0,0,0,0,0.2,0,0.2
Tuberculosis,Western Europe,2005,0-6 days,Female,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2005,0-6 days,Both,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2005,7-27 days,Male,0,0,0,0,0,0.2,0,0.2
Tuberculosis,Western Europe,2005,7-27 days,Female,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2005,7-27 days,Both,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2005,28-364 days,Male,1,0.1,116,5.6,4,0.2,119,5.8
Tuberculosis,Western Europe,2005,28-364 days,Female,1,0,70,3.6,2,0.1,72,3.7
Tuberculosis,Western Europe,2005,28-364 days,Both,2,0.1,186,4.6,5,0.1,191,4.7
Tuberculosis,Western Europe,2005,1-4 years,Male,2,0,180,2,54,0.6,234,2.7
Tuberculosis,Western Europe,2005,1-4 years,Female,2,0,128,1.5,23,0.3,151,1.8
