cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Oceania,1990,60-64 years,Both,224,206.9,"5,715","5,277.50",553,511,"6,268","5,788.50"
Tuberculosis,Oceania,1990,65-69 years,Male,154,422,"3,244","8,909.60",302,828,"3,546","9,737.60"
Tuberculosis,Oceania,1990,65-69 years,Female,127,324.2,"2,676","6,829.30",241,614.3,"2,916","7,443.60"
Tuberculosis,Oceania,1990,65-69 years,Both,281,371.3,"5,920","7,830.90",542,717.2,"6,462","8,548.10"
Tuberculosis,Oceania,1990,70-74 years,Male,77,359.2,"1,304","6,070.80",75,348.2,"1,379","6,419.00"
Tuberculosis,Oceania,1990,70-74 years,Female,83,323.8,"1,408","5,462.10",69,265.8,"1,476","5,728.00"
Tuberculosis,Oceania,1990,70-74 years,Both,161,339.8,"2,711","5,738.10",143,303.2,"2,855","6,041.30"
Tuberculosis,Oceania,1990,75-79 years,Male,53,480.4,691,"6,236.70",73,659.8,764,"6,896.50"
Tuberculosis,Oceania,1990,75-79 years,Female,61,413.5,797,"5,355.60",67,452.9,864,"5,808.50"
Tuberculosis,Oceania,1990,75-79 years,Both,115,442,"1,488","5,730.70",140,541.1,"1,628","6,271.90"
Tuberculosis,Oceania,1990,80+ years,Male,18,280.7,143,"2,186.00",13,192,155,"2,378.00"
Tuberculosis,Oceania,1990,80+ years,Female,24,233.6,177,"1,749.00",12,120.2,190,"1,869.20"
Tuberculosis,Oceania,1990,80+ years,Both,42,251.9,320,"1,919.50",25,148.3,345,"2,067.70"
Tuberculosis,Oceania,1990,All ages,Male,"1,449",43.7,"55,694","1,681.20","14,598",440.6,"70,291","2,121.80"
Tuberculosis,Oceania,1990,All ages,Female,"1,254",39.8,"49,243","1,563.20","10,333",328,"59,575","1,891.20"
Tuberculosis,Oceania,1990,All ages,Both,"2,703",41.8,"104,936","1,623.70","24,930",385.7,"129,867","2,009.40"
Tuberculosis,Oceania,2005,0-6 days,Male,0,0,0,0,0,7.8,0,7.8
Tuberculosis,Oceania,2005,0-6 days,Female,0,0,0,0,0,5.6,0,5.6
Tuberculosis,Oceania,2005,0-6 days,Both,0,0,0,0,0,6.8,0,6.8
Tuberculosis,Oceania,2005,7-27 days,Male,0,0,0,0,1,7.8,1,7.8
Tuberculosis,Oceania,2005,7-27 days,Female,0,0,0,0,0,5.6,0,5.6
Tuberculosis,Oceania,2005,7-27 days,Both,0,0,0,0,1,6.8,1,6.8
Tuberculosis,Oceania,2005,28-364 days,Male,12,9.4,"1,051",807.3,10,7.5,"1,061",814.7
Tuberculosis,Oceania,2005,28-364 days,Female,15,12.8,"1,329","1,095.20",7,5.5,"1,336","1,100.70"
Tuberculosis,Oceania,2005,28-364 days,Both,28,11,"2,380",946.1,16,6.5,"2,396",952.7
Tuberculosis,Oceania,2005,1-4 years,Male,25,4.5,"2,059",381.7,140,26,"2,199",407.8
Tuberculosis,Oceania,2005,1-4 years,Female,22,4.3,"1,834",364.5,96,19.1,"1,930",383.6
Tuberculosis,Oceania,2005,1-4 years,Both,46,4.5,"3,893",373.4,237,22.7,"4,129",396.1
