cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Poisonings, Global,1990,35-39 years,Both,"15,796",4.5,"774,536",222,"33,600",9.6,"808,136",231.6
Poisonings, Global,1990,40-44 years,Male,"9,438",6.7,"416,440",294.2,"19,342",13.7,"435,782",307.9
Poisonings, Global,1990,40-44 years,Female,"4,029",2.9,"177,989",128.9,"9,399",6.8,"187,388",135.7
Poisonings, Global,1990,40-44 years,Both,"13,468",4.8,"594,429",212.6,"28,742",10.3,"623,170",222.8
Poisonings, Global,1990,45-49 years,Male,"7,711",6.7,"303,294",263.6,"18,943",16.5,"322,237",280.1
Poisonings, Global,1990,45-49 years,Female,"3,112",2.8,"122,444",108.5,"9,185",8.1,"131,628",116.6
Poisonings, Global,1990,45-49 years,Both,"10,823",4.7,"425,738",186.8,"28,127",12.3,"453,865",199.1
Poisonings, Global,1990,50-54 years,Male,"8,079",7.6,"279,775",262.7,"20,375",19.1,"300,150",281.8
Poisonings, Global,1990,50-54 years,Female,"3,381",3.2,"117,109",110.1,"9,788",9.2,"126,897",119.3
Poisonings, Global,1990,50-54 years,Both,"11,460",5.4,"396,884",186.4,"30,163",14.2,"427,048",200.6
Poisonings, Global,1990,55-59 years,Male,"6,963",7.6,"208,961",228,"19,831",21.6,"228,792",249.6
Poisonings, Global,1990,55-59 years,Female,"2,856",3.1,"85,669",91.8,"9,219",9.9,"94,888",101.7
Poisonings, Global,1990,55-59 years,Both,"9,819",5.3,"294,630",159.3,"29,051",15.7,"323,680",175
Poisonings, Global,1990,60-64 years,Male,"5,970",7.7,"152,174",197.5,"17,005",22.1,"169,179",219.5
Poisonings, Global,1990,60-64 years,Female,"2,702",3.3,"68,779",83.3,"7,527",9.1,"76,306",92.4
Poisonings, Global,1990,60-64 years,Both,"8,672",5.4,"220,953",138.4,"24,532",15.4,"245,485",153.8
Poisonings, Global,1990,65-69 years,Male,"3,969",7,"83,644",147.4,"11,844",20.9,"95,488",168.2
Poisonings, Global,1990,65-69 years,Female,"2,592",3.9,"54,516",81.5,"5,721",8.5,"60,236",90
Poisonings, Global,1990,65-69 years,Both,"6,561",5.3,"138,160",111.7,"17,565",14.2,"155,725",125.9
Poisonings, Global,1990,70-74 years,Male,"3,132",8.2,"52,798",138.9,"6,743",17.7,"59,541",156.7
Poisonings, Global,1990,70-74 years,Female,"2,311",4.9,"38,855",81.6,"3,506",7.4,"42,361",89
Poisonings, Global,1990,70-74 years,Both,"5,443",6.4,"91,653",107.1,"10,249",12,"101,902",119
Poisonings, Global,1990,75-79 years,Male,"2,520",9.8,"32,574",127,"4,077",15.9,"36,651",142.9
Poisonings, Global,1990,75-79 years,Female,"2,133",5.7,"27,475",73.7,"2,637",7.1,"30,112",80.8
Poisonings, Global,1990,75-79 years,Both,"4,654",7.4,"60,049",95.4,"6,715",10.7,"66,764",106.1
Poisonings, Global,1990,80+ years,Male,"2,496",12.9,"18,575",96,"2,930",15.1,"21,504",111.1
Poisonings, Global,1990,80+ years,Female,"3,119",8.6,"21,790",60,"2,233",6.1,"24,023",66.2
Poisonings, Global,1990,80+ years,Both,"5,615",10.1,"40,365",72.5,"5,162",9.3,"45,527",81.8
Poisonings, Global,1990,All ages,Male,"130,998",4.9,"6,960,382",260.7,"213,052",8,"7,173,435",268.6
Poisonings, Global,1990,All ages,Female,"71,927",2.7,"3,867,438",147,"109,741",4.2,"3,977,179",151.2
Poisonings, Global,1990,All ages,Both,"202,925",3.8,"10,827,820",204.2,"322,793",6.1,"11,150,613",210.3
Poisonings, Global,2005,0-6 days,Male,412,31.6,"35,474","2,717.50",2,0.2,"35,477","2,717.70"
Poisonings, Global,2005,0-6 days,Female,227,18.6,"19,559","1,605.50",2,0.2,"19,561","1,605.70"
Poisonings, Global,2005,0-6 days,Both,639,25.3,"55,034","2,180.70",4,0.2,"55,038","2,180.90"
Poisonings, Global,2005,7-27 days,Male,519,13.4,"44,628","1,154.90",7,0.2,"44,635","1,155.00"
Poisonings, Global,2005,7-27 days,Female,366,10.1,"31,485",870.9,6,0.2,"31,491",871.1
Poisonings, Global,2005,7-27 days,Both,885,11.8,"76,112","1,017.60",13,0.2,"76,125","1,017.80"
Poisonings, Global,2005,28-364 days,Male,"2,484",4.1,"213,315",349,108,0.2,"213,423",349.2
Poisonings, Global,2005,28-364 days,Female,"1,895",3.3,"162,718",284.6,92,0.2,"162,810",284.7
Poisonings, Global,2005,28-364 days,Both,"4,379",3.7,"376,033",317.9,200,0.2,"376,233",318
Poisonings, Global,2005,1-4 years,Male,"8,236",3.2,"691,360",269.1,374,0.1,"691,733",269.3
Poisonings, Global,2005,1-4 years,Female,"5,146",2.1,"432,063",180,186,0.1,"432,249",180
Poisonings, Global,2005,1-4 years,Both,"13,381",2.7,"1,123,423",226.1,559,0.1,"1,123,982",226.2
Poisonings, Global,2005,5-9 years,Male,"2,274",0.7,"179,269",57.1,"2,956",0.9,"182,225",58.1
Poisonings, Global,2005,5-9 years,Female,"1,996",0.7,"157,434",53.7,"1,924",0.7,"159,358",54.4
Poisonings, Global,2005,5-9 years,Both,"4,270",0.7,"336,703",55.5,"4,880",0.8,"341,583",56.3
Poisonings, Global,2005,10-14 years,Male,"2,226",0.7,"163,910",52,"3,023",1,"166,933",53
Poisonings, Global,2005,10-14 years,Female,"2,248",0.8,"165,688",56.2,"2,151",0.7,"167,839",56.9
Poisonings, Global,2005,10-14 years,Both,"4,474",0.7,"329,598",54,"5,174",0.8,"334,772",54.9
