cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
HIV-TB,Eastern Europe,2010,5-9 years,Male,5,0.1,394,7.8,123,2.4,518,10.2
HIV-TB,Eastern Europe,2010,5-9 years,Female,5,0.1,377,7.8,27,0.6,404,8.4
HIV-TB,Eastern Europe,2010,5-9 years,Both,10,0.1,772,7.8,151,1.5,922,9.3
HIV-TB,Eastern Europe,2010,10-14 years,Male,3,0.1,228,4.6,166,3.4,394,8
HIV-TB,Eastern Europe,2010,10-14 years,Female,3,0.1,228,4.9,42,0.9,271,5.8
HIV-TB,Eastern Europe,2010,10-14 years,Both,6,0.1,456,4.8,209,2.2,665,6.9
HIV-TB,Eastern Europe,2010,15-19 years,Male,11,0.2,779,12.5,245,3.9,"1,024",16.4
HIV-TB,Eastern Europe,2010,15-19 years,Female,1,0,88,1.5,65,1.1,153,2.6
HIV-TB,Eastern Europe,2010,15-19 years,Both,13,0.1,867,7.1,309,2.5,"1,177",9.6
HIV-TB,Eastern Europe,2010,20-24 years,Male,136,1.5,"8,627",98.1,437,5,"9,064",103.1
HIV-TB,Eastern Europe,2010,20-24 years,Female,22,0.3,"1,397",16.4,111,1.3,"1,509",17.7
HIV-TB,Eastern Europe,2010,20-24 years,Both,157,0.9,"10,025",57.9,548,3.2,"10,573",61
HIV-TB,Eastern Europe,2010,25-29 years,Male,579,6.5,"34,051",383.9,"1,635",18.4,"35,686",402.3
HIV-TB,Eastern Europe,2010,25-29 years,Female,143,1.6,"8,395",95.9,407,4.6,"8,802",100.6
HIV-TB,Eastern Europe,2010,25-29 years,Both,722,4.1,"42,445",240.9,"2,042",11.6,"44,487",252.5
HIV-TB,Eastern Europe,2010,30-34 years,Male,881,11.4,"47,524",613.4,"4,913",63.4,"52,437",676.8
HIV-TB,Eastern Europe,2010,30-34 years,Female,299,3.8,"16,111",204.5,"1,030",13.1,"17,141",217.6
HIV-TB,Eastern Europe,2010,30-34 years,Both,"1,180",7.5,"63,634",407.2,"5,944",38,"69,578",445.2
HIV-TB,Eastern Europe,2010,35-39 years,Male,"1,080",15,"52,970",735.1,"4,846",67.2,"57,815",802.3
HIV-TB,Eastern Europe,2010,35-39 years,Female,463,6.2,"22,689",303.1,"1,026",13.7,"23,715",316.8
HIV-TB,Eastern Europe,2010,35-39 years,Both,"1,543",10.5,"75,659",515,"5,872",40,"81,531",554.9
HIV-TB,Eastern Europe,2010,40-44 years,Male,921,14.1,"40,649",620.5,"6,650",101.5,"47,300",722
HIV-TB,Eastern Europe,2010,40-44 years,Female,500,7.1,"22,080",315,"1,628",23.2,"23,708",338.2
HIV-TB,Eastern Europe,2010,40-44 years,Both,"1,421",10.5,"62,729",462.6,"8,278",61,"71,007",523.6
HIV-TB,Eastern Europe,2010,45-49 years,Male,784,10.5,"30,857",414.2,"6,561",88.1,"37,418",502.3
HIV-TB,Eastern Europe,2010,45-49 years,Female,547,6.5,"21,497",256.8,"1,610",19.2,"23,107",276
HIV-TB,Eastern Europe,2010,45-49 years,Both,"1,331",8.4,"52,353",330.9,"8,172",51.6,"60,525",382.6
HIV-TB,Eastern Europe,2010,50-54 years,Male,433,5.8,"15,016",202.1,"2,535",34.1,"17,550",236.2
HIV-TB,Eastern Europe,2010,50-54 years,Female,372,4.2,"12,854",144.8,883,9.9,"13,737",154.7
HIV-TB,Eastern Europe,2010,50-54 years,Both,805,4.9,"27,870",170.9,"3,418",21,"31,288",191.9
HIV-TB,Eastern Europe,2010,55-59 years,Male,251,4.1,"7,533",122.4,"2,488",40.4,"10,021",162.8
HIV-TB,Eastern Europe,2010,55-59 years,Female,239,3,"7,172",89.9,897,11.2,"8,069",101.1
HIV-TB,Eastern Europe,2010,55-59 years,Both,489,3.5,"14,705",104,"3,386",24,"18,090",128
HIV-TB,Eastern Europe,2010,60-64 years,Male,167,3.7,"4,272",95.7,"1,010",22.6,"5,282",118.3
HIV-TB,Eastern Europe,2010,60-64 years,Female,151,2.4,"3,842",60.7,534,8.4,"4,375",69.2
HIV-TB,Eastern Europe,2010,60-64 years,Both,318,3,"8,113",75.2,"1,544",14.3,"9,658",89.5
HIV-TB,Eastern Europe,2010,65-69 years,Male,101,4,"2,130",84.6,"1,006",40,"3,135",124.6
HIV-TB,Eastern Europe,2010,65-69 years,Female,89,2.1,"1,868",44.1,521,12.3,"2,390",56.4
HIV-TB,Eastern Europe,2010,65-69 years,Both,190,2.8,"3,998",59.2,"1,527",22.6,"5,525",81.8
HIV-TB,Eastern Europe,2010,70-74 years,Male,38,1.2,645,19.8,487,15,"1,131",34.8
HIV-TB,Eastern Europe,2010,70-74 years,Female,32,0.5,535,8.5,326,5.2,860,13.8
HIV-TB,Eastern Europe,2010,70-74 years,Both,70,0.7,"1,179",12.4,812,8.5,"1,992",21
HIV-TB,Eastern Europe,2010,All ages,Male,"5,400",5.6,"246,536",257.5,"33,162",34.6,"279,698",292.2
HIV-TB,Eastern Europe,2010,All ages,Female,"2,875",2.6,"119,985",107.7,"9,120",8.2,"129,105",115.9
HIV-TB,Eastern Europe,2010,All ages,Both,"8,275",4,"366,521",176.9,"42,283",20.4,"408,804",197.4
HIV (other),Eastern Europe,1990,28-364 days,Male,1,0.1,115,7.9,5,0.3,120,8.3
HIV (other),Eastern Europe,1990,28-364 days,Female,1,0.1,107,7.7,5,0.4,111,8.1
HIV (other),Eastern Europe,1990,28-364 days,Both,3,0.1,222,7.8,10,0.3,231,8.2
HIV (other),Eastern Europe,1990,1-4 years,Male,7,0.1,578,8.4,0,0,578,8.4
HIV (other),Eastern Europe,1990,1-4 years,Female,7,0.1,549,8.4,0,0,549,8.4
HIV (other),Eastern Europe,1990,1-4 years,Both,13,0.1,"1,127",8.4,0,0,"1,127",8.4
HIV (other),Eastern Europe,1990,5-9 years,Male,1,0,41,0.5,2,0,42,0.5
HIV (other),Eastern Europe,1990,5-9 years,Female,0,0,38,0.4,2,0,40,0.5
HIV (other),Eastern Europe,1990,5-9 years,Both,1,0,78,0.5,3,0,82,0.5
HIV (other),Eastern Europe,1990,10-14 years,Male,0,0,1,0,0,0,1,0
HIV (other),Eastern Europe,1990,10-14 years,Female,0,0,1,0,0,0,1,0
HIV (other),Eastern Europe,1990,10-14 years,Both,0,0,2,0,0,0,2,0
HIV (other),Eastern Europe,1990,15-19 years,Male,1,0,39,0.5,3,0,41,0.5
HIV (other),Eastern Europe,1990,15-19 years,Female,0,0,8,0.1,0,0,8,0.1
HIV (other),Eastern Europe,1990,15-19 years,Both,1,0,46,0.3,3,0,49,0.3
HIV (other),Eastern Europe,1990,20-24 years,Male,4,0.1,277,3.8,20,0.3,297,4.1
HIV (other),Eastern Europe,1990,20-24 years,Female,2,0,117,1.7,6,0.1,124,1.7
HIV (other),Eastern Europe,1990,20-24 years,Both,6,0,395,2.7,26,0.2,421,2.9
HIV (other),Eastern Europe,1990,25-29 years,Male,12,0.1,716,8.2,48,0.5,764,8.7
HIV (other),Eastern Europe,1990,25-29 years,Female,8,0.1,494,5.8,31,0.4,526,6.1
HIV (other),Eastern Europe,1990,25-29 years,Both,21,0.1,"1,210",7,79,0.5,"1,289",7.5
HIV (other),Eastern Europe,1990,30-34 years,Male,16,0.2,888,9.5,61,0.6,949,10.1
HIV (other),Eastern Europe,1990,30-34 years,Female,14,0.2,774,8.3,59,0.6,833,8.9
HIV (other),Eastern Europe,1990,30-34 years,Both,31,0.2,"1,662",8.9,120,0.6,"1,782",9.5
HIV (other),Eastern Europe,1990,35-39 years,Male,19,0.2,953,11.1,77,0.9,"1,030",12
HIV (other),Eastern Europe,1990,35-39 years,Female,22,0.3,"1,088",12.4,88,1,"1,176",13.4
HIV (other),Eastern Europe,1990,35-39 years,Both,42,0.2,"2,041",11.7,165,1,"2,206",12.7
HIV (other),Eastern Europe,1990,40-44 years,Male,16,0.2,703,10.1,62,0.9,764,11
HIV (other),Eastern Europe,1990,40-44 years,Female,23,0.3,992,13.7,89,1.2,"1,080",14.9
HIV (other),Eastern Europe,1990,40-44 years,Both,38,0.3,"1,694",11.9,150,1.1,"1,845",13
HIV (other),Eastern Europe,1990,45-49 years,Male,14,0.3,532,11.3,46,1,578,12.3
HIV (other),Eastern Europe,1990,45-49 years,Female,23,0.4,906,17.3,84,1.6,990,18.9
HIV (other),Eastern Europe,1990,45-49 years,Both,37,0.4,"1,438",14.5,130,1.3,"1,569",15.8
HIV (other),Eastern Europe,1990,50-54 years,Male,8,0.1,276,3.8,26,0.4,302,4.1
HIV (other),Eastern Europe,1990,50-54 years,Female,16,0.2,541,6.4,56,0.7,597,7
HIV (other),Eastern Europe,1990,50-54 years,Both,24,0.1,817,5.2,82,0.5,900,5.7
HIV (other),Eastern Europe,1990,55-59 years,Male,5,0.1,154,3,15,0.3,169,3.2
HIV (other),Eastern Europe,1990,55-59 years,Female,10,0.2,303,4.7,34,0.5,336,5.2
HIV (other),Eastern Europe,1990,55-59 years,Both,15,0.1,457,3.9,48,0.4,505,4.3
HIV (other),Eastern Europe,1990,60-64 years,Male,3,0.1,86,1.6,12,0.2,99,1.8
HIV (other),Eastern Europe,1990,60-64 years,Female,6,0.1,158,2,22,0.3,180,2.3
HIV (other),Eastern Europe,1990,60-64 years,Both,10,0.1,244,1.8,34,0.3,278,2.1
HIV (other),Eastern Europe,1990,65-69 years,Male,2,0.1,43,1.6,6,0.2,49,1.8
HIV (other),Eastern Europe,1990,65-69 years,Female,3,0.1,73,1.3,11,0.2,85,1.5
HIV (other),Eastern Europe,1990,65-69 years,Both,6,0.1,116,1.4,18,0.2,134,1.6
HIV (other),Eastern Europe,1990,70-74 years,Male,1,0.1,16,1.1,3,0.2,19,1.3
HIV (other),Eastern Europe,1990,70-74 years,Female,1,0,19,0.5,3,0.1,22,0.6
HIV (other),Eastern Europe,1990,70-74 years,Both,2,0,35,0.7,6,0.1,41,0.8
HIV (other),Eastern Europe,1990,All ages,Male,111,0.1,"5,418",5.2,385,0.4,"5,803",5.6
HIV (other),Eastern Europe,1990,All ages,Female,137,0.1,"6,168",5.2,490,0.4,"6,658",5.6
HIV (other),Eastern Europe,1990,All ages,Both,248,0.1,"11,586",5.2,875,0.4,"12,461",5.6
HIV (other),Eastern Europe,2005,28-364 days,Male,47,4.6,"3,998",395.5,207,20.4,"4,205",415.9
HIV (other),Eastern Europe,2005,28-364 days,Female,45,4.7,"3,858",403.5,195,20.3,"4,053",423.8
HIV (other),Eastern Europe,2005,28-364 days,Both,91,4.6,"7,857",399.4,401,20.4,"8,258",419.8
HIV (other),Eastern Europe,2005,1-4 years,Male,196,4.8,"16,405",402.3,0,0,"16,405",402.3
HIV (other),Eastern Europe,2005,1-4 years,Female,191,4.9,"15,984",414.4,0,0,"15,984",414.4
HIV (other),Eastern Europe,2005,1-4 years,Both,386,4.9,"32,388",408.1,0,0,"32,388",408.1
HIV (other),Eastern Europe,2005,5-9 years,Male,30,0.6,"2,380",48.4,52,1.1,"2,432",49.4
HIV (other),Eastern Europe,2005,5-9 years,Female,30,0.6,"2,356",50.2,102,2.2,"2,457",52.4
HIV (other),Eastern Europe,2005,5-9 years,Both,60,0.6,"4,736",49.3,154,1.6,"4,889",50.9
HIV (other),Eastern Europe,2005,10-14 years,Male,4,0.1,280,4.5,3,0.1,283,4.5
HIV (other),Eastern Europe,2005,10-14 years,Female,4,0.1,276,4.6,4,0.1,280,4.7
HIV (other),Eastern Europe,2005,10-14 years,Both,8,0.1,556,4.5,8,0.1,563,4.6
HIV (other),Eastern Europe,2005,15-19 years,Male,178,2,"12,191",137.4,494,5.6,"12,685",143
HIV (other),Eastern Europe,2005,15-19 years,Female,18,0.2,"1,232",14.4,36,0.4,"1,268",14.8
HIV (other),Eastern Europe,2005,15-19 years,Both,196,1.1,"13,423",77.1,530,3,"13,953",80.1
HIV (other),Eastern Europe,2005,20-24 years,Male,"1,362",15.1,"86,708",962.3,"5,512",61.2,"92,220","1,023.50"
HIV (other),Eastern Europe,2005,20-24 years,Female,280,3.2,"17,839",203.3,"1,162",13.2,"19,002",216.5
HIV (other),Eastern Europe,2005,20-24 years,Both,"1,642",9.2,"104,548",587.8,"6,674",37.5,"111,222",625.3
HIV (other),Eastern Europe,2005,25-29 years,Male,"3,327",41.9,"195,732","2,464.40","13,218",166.4,"208,950","2,630.80"
HIV (other),Eastern Europe,2005,25-29 years,Female,"1,015",12.8,"59,705",753.9,"4,518",57.1,"64,223",811
HIV (other),Eastern Europe,2005,25-29 years,Both,"4,342",27.4,"255,437","1,610.40","17,736",111.8,"273,173","1,722.20"
HIV (other),Eastern Europe,2005,30-34 years,Male,"4,076",54.7,"219,862","2,952.70","13,876",186.4,"233,738","3,139.00"
HIV (other),Eastern Europe,2005,30-34 years,Female,"1,535",20.3,"82,727","1,096.30","6,367",84.4,"89,094","1,180.70"
HIV (other),Eastern Europe,2005,30-34 years,Both,"5,611",37.4,"302,588","2,018.30","20,243",135,"322,832","2,153.40"
HIV (other),Eastern Europe,2005,35-39 years,Male,"4,762",69.6,"233,402","3,409.70","16,786",245.2,"250,188","3,654.90"
HIV (other),Eastern Europe,2005,35-39 years,Female,"2,313",32.6,"113,347","1,598.10","9,991",140.9,"123,338","1,738.90"
HIV (other),Eastern Europe,2005,35-39 years,Both,"7,075",50.8,"346,750","2,487.80","26,776",192.1,"373,526","2,679.90"
HIV (other),Eastern Europe,2005,40-44 years,Male,"4,166",52.5,"183,928","2,319.80","11,907",150.2,"195,835","2,470.00"
HIV (other),Eastern Europe,2005,40-44 years,Female,"2,514",29.5,"110,961","1,302.60","9,534",111.9,"120,495","1,414.60"
HIV (other),Eastern Europe,2005,40-44 years,Both,"6,681",40.6,"294,889","1,793.00","21,441",130.4,"316,329","1,923.40"
HIV (other),Eastern Europe,2005,45-49 years,Male,"3,727",46,"146,734","1,810.50","9,891",122,"156,625","1,932.60"
HIV (other),Eastern Europe,2005,45-49 years,Female,"2,631",28.9,"103,459","1,136.20","9,455",103.8,"112,914","1,240.00"
HIV (other),Eastern Europe,2005,45-49 years,Both,"6,359",36.9,"250,193","1,453.70","19,347",112.4,"269,539","1,566.10"
HIV (other),Eastern Europe,2005,50-54 years,Male,"2,400",34.6,"83,259","1,199.30","7,573",109.1,"90,832","1,308.40"
HIV (other),Eastern Europe,2005,50-54 years,Female,"1,944",23.4,"67,266",811.2,"6,912",83.4,"74,178",894.6
HIV (other),Eastern Europe,2005,50-54 years,Both,"4,344",28.5,"150,525",988.1,"14,485",95.1,"165,010","1,083.20"
HIV (other),Eastern Europe,2005,55-59 years,Male,"1,653",31.6,"49,735",949.8,"4,787",91.4,"54,522","1,041.20"
HIV (other),Eastern Europe,2005,55-59 years,Female,"1,287",19.3,"38,640",578.1,"4,362",65.3,"43,002",643.4
