cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western sub-Saharan Africa,1990,50-54 years,Female,"2,204",73.6,"76,346","2,548.40","7,777",259.6,"84,122","2,807.90"
Tuberculosis,Western sub-Saharan Africa,1990,50-54 years,Both,"5,112",86.9,"177,101","3,009.50","21,849",371.3,"198,950","3,380.80"
Tuberculosis,Western sub-Saharan Africa,1990,55-59 years,Male,"2,868",124.4,"86,095","3,733.70","13,889",602.3,"99,984","4,336.00"
Tuberculosis,Western sub-Saharan Africa,1990,55-59 years,Female,"2,362",96.6,"70,826","2,896.50","7,720",315.7,"78,545","3,212.20"
Tuberculosis,Western sub-Saharan Africa,1990,55-59 years,Both,"5,230",110.1,"156,921","3,302.80","21,608",454.8,"178,529","3,757.60"
Tuberculosis,Western sub-Saharan Africa,1990,60-64 years,Male,"3,112",174.2,"79,324","4,440.20","5,708",319.5,"85,032","4,759.70"
Tuberculosis,Western sub-Saharan Africa,1990,60-64 years,Female,"2,820",145.3,"71,803","3,700.10","3,457",178.2,"75,260","3,878.30"
Tuberculosis,Western sub-Saharan Africa,1990,60-64 years,Both,"5,932",159.2,"151,126","4,054.80","9,165",245.9,"160,292","4,300.70"
Tuberculosis,Western sub-Saharan Africa,1990,65-69 years,Male,"3,286",254,"69,235","5,350.40","5,589",431.9,"74,824","5,782.30"
Tuberculosis,Western sub-Saharan Africa,1990,65-69 years,Female,"3,113",215.1,"65,497","4,525.70","3,396",234.7,"68,894","4,760.40"
Tuberculosis,Western sub-Saharan Africa,1990,65-69 years,Both,"6,399",233.4,"134,733","4,915.00","8,985",327.8,"143,718","5,242.80"
Tuberculosis,Western sub-Saharan Africa,1990,70-74 years,Male,"2,668",320.9,"44,966","5,407.20","1,465",176.2,"46,431","5,583.50"
Tuberculosis,Western sub-Saharan Africa,1990,70-74 years,Female,"3,244",335.7,"54,600","5,649.70",991,102.6,"55,591","5,752.30"
Tuberculosis,Western sub-Saharan Africa,1990,70-74 years,Both,"5,913",328.8,"99,565","5,537.60","2,457",136.6,"102,022","5,674.20"
Tuberculosis,Western sub-Saharan Africa,1990,75-79 years,Male,"1,972",448.2,"25,487","5,791.40","1,430",324.9,"26,917","6,116.30"
Tuberculosis,Western sub-Saharan Africa,1990,75-79 years,Female,"2,231",411.8,"28,805","5,317.20",975,179.9,"29,780","5,497.10"
Tuberculosis,Western sub-Saharan Africa,1990,75-79 years,Both,"4,204",428.1,"54,292","5,529.80","2,404",244.9,"56,697","5,774.70"
Tuberculosis,Western sub-Saharan Africa,1990,80+ years,Male,"1,209",502.3,"9,431","3,919.70",226,94,"9,657","4,013.80"
Tuberculosis,Western sub-Saharan Africa,1990,80+ years,Female,"1,222",362.9,"9,161","2,721.40",165,49,"9,326","2,770.40"
Tuberculosis,Western sub-Saharan Africa,1990,80+ years,Both,"2,430",421,"18,592","3,220.90",391,67.8,"18,983","3,288.70"
Tuberculosis,Western sub-Saharan Africa,1990,All ages,Male,"37,722",37.4,"1,650,121","1,638.00","179,636",178.3,"1,829,756","1,816.40"
Tuberculosis,Western sub-Saharan Africa,1990,All ages,Female,"41,576",41.5,"2,009,130","2,003.20","98,037",97.7,"2,107,167","2,100.90"
Tuberculosis,Western sub-Saharan Africa,1990,All ages,Both,"79,297",39.4,"3,659,250","1,820.20","277,673",138.1,"3,936,923","1,958.30"
Tuberculosis,Western sub-Saharan Africa,2005,0-6 days,Male,0,0,0,0,3,2.5,3,2.5
