cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Southern sub-Saharan Africa,1990,50-54 years,Female,469,57.5,"16,238","1,989.90","2,253",276.1,"18,491","2,266.00"
Tuberculosis,Southern sub-Saharan Africa,1990,50-54 years,Both,"2,254",143.2,"78,076","4,961.30","8,165",518.8,"86,240","5,480.20"
Tuberculosis,Southern sub-Saharan Africa,1990,55-59 years,Male,"1,848",303.3,"55,497","9,108.70","5,837",958,"61,334","10,066.70"
Tuberculosis,Southern sub-Saharan Africa,1990,55-59 years,Female,483,72.4,"14,486","2,171.30","2,237",335.3,"16,722","2,506.60"
Tuberculosis,Southern sub-Saharan Africa,1990,55-59 years,Both,"2,331",182.6,"69,983","5,482.70","8,074",632.5,"78,057","6,115.30"
Tuberculosis,Southern sub-Saharan Africa,1990,60-64 years,Male,"1,856",403.4,"47,359","10,294.20","2,497",542.8,"49,856","10,837.00"
Tuberculosis,Southern sub-Saharan Africa,1990,60-64 years,Female,522,100,"13,291","2,545.40","1,208",231.3,"14,499","2,776.80"
Tuberculosis,Southern sub-Saharan Africa,1990,60-64 years,Both,"2,378",242.1,"60,650","6,174.90","3,705",377.2,"64,355","6,552.10"
Tuberculosis,Southern sub-Saharan Africa,1990,65-69 years,Male,"1,578",511.9,"33,307","10,805.30","2,450",794.9,"35,757","11,600.20"
Tuberculosis,Southern sub-Saharan Africa,1990,65-69 years,Female,587,148.3,"12,341","3,118.10","1,182",298.5,"13,523","3,416.70"
Tuberculosis,Southern sub-Saharan Africa,1990,65-69 years,Both,"2,165",307.5,"45,648","6,483.80","3,632",515.8,"49,280","6,999.70"
Tuberculosis,Southern sub-Saharan Africa,1990,70-74 years,Male,"1,234",625.1,"20,848","10,563.20",719,364.4,"21,567","10,927.60"
Tuberculosis,Southern sub-Saharan Africa,1990,70-74 years,Female,546,189,"9,176","3,177.70",438,151.6,"9,613","3,329.30"
Tuberculosis,Southern sub-Saharan Africa,1990,70-74 years,Both,"1,779",366,"30,023","6,176.20","1,157",238,"31,180","6,414.20"
Tuberculosis,Southern sub-Saharan Africa,1990,75-79 years,Male,744,730.2,"9,656","9,475.90",704,690.7,"10,360","10,166.60"
Tuberculosis,Southern sub-Saharan Africa,1990,75-79 years,Female,406,236.7,"5,237","3,053.40",430,250.6,"5,667","3,304.00"
Tuberculosis,Southern sub-Saharan Africa,1990,75-79 years,Both,"1,150",420.6,"14,893","5,447.10","1,134",414.6,"16,027","5,861.70"
Tuberculosis,Southern sub-Saharan Africa,1990,80+ years,Male,569,909.2,"4,320","6,898.40",149,237.8,"4,469","7,136.20"
Tuberculosis,Southern sub-Saharan Africa,1990,80+ years,Female,382,277.7,"2,731","1,983.60",106,76.8,"2,837","2,060.40"
Tuberculosis,Southern sub-Saharan Africa,1990,80+ years,Both,952,475.1,"7,050","3,520.10",255,127.2,"7,305","3,647.30"
Tuberculosis,Southern sub-Saharan Africa,1990,All ages,Male,"17,699",68.1,"665,344","2,558.50","79,436",305.5,"744,780","2,864.00"
